9.381949180164464996e-01,9.393564524320320297e-01,9.371207617862963302e-01,9.377843230446162304e-01,1.953640753240688224e-04,4.415175332807709909e-04,9.388798418273394120e-01,9.391054262277738207e-01
9.383299510308026337e-01,9.393362915733767249e-01,9.370543595087282851e-01,9.377615910306306146e-01,1.793204259294606847e-04,3.835100037950287368e-04,9.386550501482868736e-01,9.387628527281669522e-01
9.380431048150777995e-01,9.396129010900845513e-01,9.369827399093513254e-01,9.381680761665092128e-01,1.909915979363485206e-04,3.217810002941449044e-04,9.387516019890291830e-01,9.387480394233701508e-01
9.380240450554899745e-01,9.390753732909997709e-01,9.372674791995896371e-01,9.378807283128419714e-01,1.959447549408830074e-04,2.062021385339410210e-04,9.385388080633016994e-01,9.384398403874585348e-01
9.380908808569683455e-01,9.392224271012228343e-01,9.369413175362015789e-01,9.381855209293310516e-01,2.123345591982327531e-04,2.998536847770233243e-04,9.387055736688851848e-01,9.384672513318047526e-01
9.378180603447276997e-01,9.389603993376305358e-01,9.371079556327653881e-01,9.384590332814499725e-01,1.318171493354372201e-04,4.135563804916075501e-04,9.387515070200054268e-01,9.383539358805812469e-01
9.374826149081267879e-01,9.385422200178494823e-01,9.361967899040024577e-01,9.369751836554387481e-01,5.270476078842339137e-05,3.241253174748817559e-04,9.379373059236486565e-01,9.374696955327093129e-01
9.377920985459534675e-01,9.380789957607269525e-01,9.364940191464501407e-01,9.374792138262610930e-01,3.698224515337366134e-06,3.808953110903874097e-04,9.377435058026573067e-01,9.371141129128643943e-01
9.378106200731277653e-01,9.383639105368180022e-01,9.368923695715942745e-01,9.376462846309990828e-01,-6.224466360215062915e-05,3.189172512852437484e-04,9.376672140203003991e-01,9.370045957449220086e-01
9.381138032256421955e-01,9.387799342930949198e-01,9.372258671056470369e-01,9.383794395723137338e-01,-1.485398380695298660e-04,3.442255559439532861e-04,9.378761458723980926e-01,9.371648516470294510e-01
9.377600262262482111e-01,9.389209969047555004e-01,9.370677664447706334e-01,9.384540942923388362e-01,-2.813686687500462731e-04,2.922250403662841152e-04,9.379977695353920453e-01,9.373169412400823575e-01
9.383821595749228806e-01,9.390701428795561467e-01,9.373606321089780202e-01,9.380035698368864860e-01,-4.338034014440801472e-04,2.257991338346251561e-04,9.381189183532675502e-01,9.374641247172301739e-01
9.383292544947379188e-01,9.393553746502800728e-01,9.374303228802923771e-01,9.384228773483419550e-01,-5.963984320258719366e-04,2.016920775426216084e-04,9.381586154051660964e-01,9.374874208546885024e-01
9.380771084393260129e-01,9.387515949729097198e-01,9.371319869332186414e-01,9.374023428931733681e-01,-7.638311218514314774e-04,-2.648748050270804911e-05,9.373056669471475644e-01,9.366562615156719396e-01
9.374469965866377708e-01,9.380113491060564357e-01,9.365314890030778106e-01,9.371678358909572015e-01,-8.624176705123858281e-04,-1.307028495134924119e-04,9.365495235806009511e-01,9.359544337223815180e-01
9.369628090394986897e-01,9.377268464229884248e-01,9.361387985815929902e-01,9.368767204750834132e-01,-9.506433593514922870e-04,-2.490951010978761232e-04,9.358352615534974994e-01,9.353629144060503497e-01
9.360387589675180919e-01,9.374315976218634550e-01,9.355489882561274229e-01,9.367784472558478015e-01,-1.042964311614218327e-03,-4.084153230851457939e-04,9.357328532896284079e-01,9.354183376895957025e-01
9.363046457798422928e-01,9.368995221304652343e-01,9.347130152016773774e-01,9.355736821747988596e-01,-1.111973087549530601e-03,-5.605936812083520604e-04,9.350439796481890831e-01,9.348208360770965397e-01
9.352843470880157772e-01,9.368745746528523988e-01,9.349618024016324025e-01,9.358009073340947115e-01,-1.182599315592089461e-03,-6.055940708647120909e-04,9.346960764581049297e-01,9.345223226635520630e-01
9.350357153736573723e-01,9.358902429186315430e-01,9.336493139553008191e-01,9.349882220040170999e-01,-1.241838789093892758e-03,-8.010952999069364568e-04,9.342293037067137540e-01,9.341083730906186711e-01
9.344453060766555463e-01,9.365929566209441059e-01,9.332444497829284202e-01,9.352331768678143753e-01,-1.322736244120935843e-03,-9.883090309911325526e-04,9.343690031405482710e-01,9.343038580701596985e-01
9.348081063841600091e-01,9.359830589471578310e-01,9.337550200571627101e-01,9.347024888198669501e-01,-1.373072479185201205e-03,-1.185645804995751843e-03,9.345486528770110546e-01,9.345688832861078765e-01
9.355769555566393336e-01,9.371223059584989912e-01,9.337877785140964448e-01,9.359175751217505557e-01,-1.449149292637706221e-03,-1.096803436365404892e-03,9.354524097626989443e-01,9.356256606520299002e-01
9.347660925951681854e-01,9.368191005920870618e-01,9.333807957928683674e-01,9.351907205575711313e-01,-1.537434156553907057e-03,-1.059929156181912708e-03,9.350612006978165081e-01,9.354183060372349701e-01
9.354132695814408871e-01,9.369536331143089036e-01,9.340166450307810786e-01,9.346982146946747338e-01,-1.683542836612861131e-03,-1.099870315696060410e-03,9.350808276293771648e-01,9.354970571105993837e-01
9.359385844171259627e-01,9.370521550462282967e-01,9.346111983760729824e-01,9.349166066619065685e-01,-1.789440311342741733e-03,-1.084879218252574832e-03,9.351124839706040914e-01,9.355572915529675182e-01
9.364707063098065554e-01,9.382918893562128826e-01,9.345940918845661027e-01,9.358976292041866207e-01,-1.862939818128660826e-03,-1.190494233882038577e-03,9.357017351062022481e-01,9.360876268561102442e-01
9.365725272181697481e-01,9.379343828091775137e-01,9.350654848150352638e-01,9.359571186948256738e-01,-1.893573169803059808e-03,-1.427852463153298987e-03,9.357099974112625951e-01,9.360662931650138852e-01
9.362603524182750991e-01,9.387113366545256632e-01,9.354685150197412646e-01,9.367165199308397083e-01,-1.932493739627139887e-03,-1.519339411244798174e-03,9.361414733421856704e-01,9.365431676309732278e-01
9.366308146224908704e-01,9.377713524694538672e-01,9.353929429038423393e-01,9.365050932046619092e-01,-1.907710985280888956e-03,-1.664236583407338209e-03,9.366232511993184406e-01,9.370139331913216463e-01
9.365963360872895382e-01,9.385232954382627391e-01,9.353667930545335185e-01,9.367089214860534474e-01,-1.970466347922080613e-03,-1.708559838783676749e-03,9.369762510603401040e-01,9.373376102316044456e-01
9.363324755616990736e-01,9.375313558328511876e-01,9.355308699203910283e-01,9.357962849468497435e-01,-1.986888592111399864e-03,-1.859061176282149428e-03,9.365749119662649669e-01,9.368368698856948118e-01
9.311446116305470699e-01,9.447384507090990091e-01,9.282308564856123212e-01,9.322296066243636048e-01,-2.685101901756521952e-03,-1.804925899498147600e-03,9.461027425797248203e-01,9.328474063459695209e-01
9.284219471359271836e-01,9.432679760057935958e-01,9.284572566319873044e-01,9.329599438090701025e-01,-2.746560440649364540e-03,-1.822757932393064169e-03,9.462791317130412327e-01,9.329706922908063138e-01
9.329912553809185383e-01,9.462770792584873636e-01,9.297433422679526327e-01,9.310491249064440922e-01,-2.884399693758286226e-03,-1.899723702475955307e-03,9.465074372459698626e-01,9.336750839253116219e-01
9.331692520061729557e-01,9.462565380062726295e-01,9.332868207600433230e-01,9.362427885586026566e-01,-3.001294450462686954e-03,-1.701337405205185192e-03,9.471045708105336747e-01,9.350846901556997270e-01
9.351295261172769546e-01,9.498994086286132177e-01,9.330124528731584821e-01,9.379000410266736809e-01,-3.139499776842653595e-03,-1.838648720830057771e-03,9.491768265635901480e-01,9.368507969243926592e-01
9.354371101112908260e-01,9.503984215797953716e-01,9.345256026782744474e-01,9.370967904322056174e-01,-3.228710073214524807e-03,-2.025027714804897121e-03,9.491206682142535600e-01,9.369230592638181365e-01
9.348662038240999062e-01,9.513405930278344691e-01,9.349785294515531309e-01,9.392468970252257909e-01,-3.245428966319735022e-03,-2.128102356130910557e-03,9.506805344282109882e-01,9.382693924252130113e-01
9.346697489931317104e-01,9.506425708460894963e-01,9.335276396866902804e-01,9.375362971427179115e-01,-3.144128196107937121e-03,-2.362466928624967853e-03,9.506029447358637086e-01,9.379342255780045434e-01
9.338946626568005449e-01,9.482113171097912296e-01,9.323701847484140437e-01,9.359474623379098190e-01,-3.086034707922674127e-03,-2.498045410107322187e-03,9.495605330756018425e-01,9.370147561526993574e-01
9.317945431003482604e-01,9.483647108126733727e-01,9.297742035169556107e-01,9.342769125914629491e-01,-2.972421267257938267e-03,-2.601939347051828843e-03,9.476467806230686186e-01,9.353691815734643811e-01
9.295200679026158763e-01,9.469320218696151148e-01,9.266809640869086984e-01,9.347822724901226898e-01,-2.824769007246803396e-03,-2.723047059521557529e-03,9.483486650207522128e-01,9.353386370454110921e-01
9.301316898888600804e-01,9.481427828701485261e-01,9.297492868528014487e-01,9.330822787701289478e-01,-2.647562857261729925e-03,-2.905440953383195760e-03,9.499303424538150242e-01,9.362711788956759040e-01
9.326715136665029160e-01,9.468694154296084520e-01,9.272820627995608245e-01,9.316471225111231380e-01,-2.555909171677154569e-03,-2.793051805522908312e-03,9.491352301312179218e-01,9.356933650515179002e-01
9.302014384775181277e-01,9.464248938558297297e-01,9.300297574251963351e-01,9.348487588820024730e-01,-2.710393252353616479e-03,-2.552757102801902957e-03,9.492239945120183320e-01,9.356219889781913768e-01
9.320550792492665604e-01,9.484286803296015922e-01,9.310205742669086515e-01,9.354026221865480162e-01,-2.608515428448846332e-03,-2.667982703100144678e-03,9.521962083898154461e-01,9.377497239676184648e-01
9.353578633035690704e-01,9.516651004335803243e-01,9.337673202885790058e-01,9.370909016374963096e-01,-2.609140054262620249e-03,-2.582756233517563647e-03,9.558427023357463082e-01,9.405570351407802621e-01
9.387534449581242946e-01,9.547697775681069920e-01,9.363757914722466991e-01,9.395941776121446987e-01,-2.805363449611945718e-03,-2.301776888402934287e-03,9.581984089681487848e-01,9.424678881548489429e-01
9.387268182840157182e-01,9.567579996054013103e-01,9.370083838365453888e-01,9.424392569614286064e-01,-2.960794718287127359e-03,-2.091081830085556991e-03,9.595724841154452678e-01,9.436248452423134925e-01
9.422894736119020731e-01,9.591146011056410625e-01,9.371615201366703118e-01,9.404001509826611649e-01,-3.125930312840577083e-03,-2.102661354273291285e-03,9.587206119730283804e-01,9.432458398755674267e-01
9.418392580282810567e-01,9.592639372772214790e-01,9.414107915990456155e-01,9.450972246078507277e-01,-3.238342847528985751e-03,-1.913722659225791439e-03,9.581289549554969920e-01,9.434743066149338109e-01
9.405795092338578023e-01,9.580067682624249237e-01,9.380420775774875874e-01,9.449121708171185352e-01,-3.133110222194695083e-03,-2.130734383154328157e-03,9.596044886764256709e-01,9.444730652037348628e-01
9.409159994745557309e-01,9.586113087269143573e-01,9.410548437711484526e-01,9.426741438858839972e-01,-3.092182147549318427e-03,-2.363093355041442131e-03,9.592185029078457159e-01,9.445759353759349830e-01
9.410695856768163114e-01,9.546710020404812758e-01,9.367259211958236520e-01,9.417139537463929955e-01,-3.062286743895155112e-03,-2.356520261059416674e-03,9.565849169121530826e-01,9.430098398743599342e-01
9.386155941387793744e-01,9.560482169227741966e-01,9.403828211020270889e-01,9.441720506347497377e-01,-3.112955113583308273e-03,-2.382134606104800625e-03,9.569457992021401793e-01,9.437838983547152116e-01
9.372714378376096889e-01,9.549998522726984573e-01,9.369824237080295326e-01,9.422379931551523313e-01,-2.972479475422008278e-03,-2.651695018536682526e-03,9.576579719107225497e-01,9.439565936345687414e-01
9.368774517108460209e-01,9.523119279821046224e-01,9.348445865716585867e-01,9.384007468779019812e-01,-2.872249658076055784e-03,-2.760664922207047619e-03,9.557606490992860415e-01,9.425091311808109218e-01
9.358790939050567470e-01,9.508891292715941912e-01,9.340308424701277978e-01,9.366183100319771526e-01,-2.865712359117966127e-03,-2.573979090865360485e-03,9.516341183949899030e-01,9.400470523055528549e-01
9.341418379775692227e-01,9.484384120648330363e-01,9.326402206771911008e-01,9.376093688534123949e-01,-2.800392743136017638e-03,-2.516368980524325959e-03,9.505400752421869770e-01,9.393279423233329428e-01
9.350009518918840357e-01,9.511189503804793333e-01,9.315465435455123622e-01,9.348342585165354546e-01,-2.583459037716684999e-03,-2.594227169156640683e-03,9.490231666832746882e-01,9.382672717170477128e-01
9.355317440338959400e-01,9.489915993987854126e-01,9.360168713519250172e-01,9.386327843855625241e-01,-2.347091540802180749e-03,-2.506061835183794051e-03,9.510515467473905638e-01,9.403363232297797802e-01
9.408473906721852575e-01,9.548460781762568850e-01,9.402804667341757572e-01,9.431006065995131138e-01,-1.938865889840658959e-03,-2.570879037234977994e-03,9.571937949793120071e-01,9.457545743304632824e-01
9.425268024455746296e-01,9.554441836496974094e-01,9.412785878264207096e-01,9.438575700011582192e-01,-1.627639599810509373e-03,-2.593959383818300775e-03,9.590292929563322133e-01,9.473619761627218860e-01
9.422847561631004787e-01,9.438721677761867657e-01,9.412994571136563682e-01,9.432040404291661684e-01,-1.319760182523079884e-03,-2.435733913722035356e-03,9.450551392795016881e-01,9.470147497660954539e-01
9.436574387821915488e-01,9.455995983289573470e-01,9.425930683410794764e-01,9.444586703041250031e-01,-1.169200028282310535e-03,-2.249919181710127378e-03,9.467985489598929050e-01,9.487183747748120233e-01
9.451842141752266890e-01,9.481263308486986841e-01,9.441497906883329350e-01,9.461396679121530928e-01,-1.107025877060096404e-03,-1.990993871960227042e-03,9.488265808042553040e-01,9.505569021447337619e-01
9.471022528722271572e-01,9.499375113834933604e-01,9.441813159601115668e-01,9.461866832892680268e-01,-1.116000860444046113e-03,-1.577032905636499300e-03,9.496068146464756721e-01,9.512265394872156943e-01
9.470773991990104612e-01,9.510028035469682006e-01,9.462791220091485433e-01,9.475258142022875418e-01,-1.240304878271956263e-03,-9.356837327685971900e-04,9.501424082836942286e-01,9.515853823002105027e-01
9.484299772544165785e-01,9.520156647981541376e-01,9.464986605868415115e-01,9.472838670562181429e-01,-1.200793331207351822e-03,-8.456830530783988409e-04,9.505048733907426328e-01,9.517246843395498201e-01
9.494420758171180363e-01,9.538300786782047958e-01,9.477656792831050669e-01,9.482821127400137273e-01,-1.170341759181543241e-03,-7.299978940875367786e-04,9.509920011695427444e-01,9.519780614867690005e-01
9.505324713656349012e-01,9.539950109857260330e-01,9.487567174657427493e-01,9.496966582175367932e-01,-1.070008095376768229e-03,-7.298786459290571970e-04,9.517586860977178542e-01,9.525667953953604883e-01
9.513540673146479998e-01,9.555065364939977490e-01,9.503799685710930811e-01,9.506988297644718422e-01,-1.085274975193210260e-03,-7.776578065833049868e-04,9.523952318071091661e-01,9.530494622433236529e-01
9.506663329329732015e-01,9.545207465844653960e-01,9.497938894212242245e-01,9.507857369767147571e-01,-9.787090734895494311e-04,-7.987315563344673250e-04,9.522706641043812148e-01,9.528874338090183027e-01
9.498242841522427371e-01,9.524741658352458007e-01,9.483619717356666090e-01,9.495729302082671630e-01,-8.600672983326307927e-04,-8.999962556861638855e-04,9.514971414065009903e-01,9.521069815518061752e-01
9.499418721042518499e-01,9.521103193955515742e-01,9.479592261121499996e-01,9.491207594231110267e-01,-7.399089200969124558e-04,-8.929108030750152478e-04,9.509998519421669627e-01,9.515607251112431220e-01
9.489043816359199468e-01,9.508083907385831424e-01,9.481015799472031214e-01,9.490729208811442552e-01,-6.374750245117992518e-04,-7.583493679167363152e-04,9.503371264385811479e-01,9.508544976398185522e-01
9.486274452287516423e-01,9.499999276267201420e-01,9.466469590067436712e-01,9.477042510140183396e-01,-5.565994217191080548e-04,-6.813075858497849449e-04,9.493619528470853552e-01,9.497691381922053200e-01
9.485109020808395464e-01,9.499291110257201964e-01,9.480354622508246898e-01,9.489878816199113221e-01,-5.999721425641206052e-04,-4.737389811310420483e-04,9.495890870953885843e-01,9.498407991367778802e-01
9.492277326735797383e-01,9.506053556761817624e-01,9.481787646898429678e-01,9.492701005233478151e-01,-5.806469354015916708e-04,-5.502539593032229094e-04,9.501571601387059918e-01,9.504833420585203640e-01
9.505987372739694852e-01,9.522742056207840200e-01,9.494868895579344770e-01,9.501800776068762833e-01,-6.120923006338968532e-04,-4.910662267084847394e-04,9.511394564069778346e-01,9.514347487157488459e-01
9.507029960585591244e-01,9.526174157098736828e-01,9.500933320729241238e-01,9.512582019414874690e-01,-5.751772051137618710e-04,-3.488565962195820961e-04,9.518468490080349564e-01,9.521449010798972434e-01
9.512581353021043462e-01,9.534551374263573464e-01,9.502379625574939315e-01,9.509484386757007801e-01,-6.381015841516220069e-04,-3.598074026728430600e-04,9.520126016106991163e-01,9.523510212526256069e-01
9.520033972305752545e-01,9.543183455113299907e-01,9.511784717689155677e-01,9.516870708292988201e-01,-6.548174798264567000e-04,-2.110174804747220773e-04,9.525704813121415038e-01,9.529130722211666127e-01
9.513468170074292907e-01,9.533724335266220429e-01,9.503359217269728987e-01,9.510987295815357401e-01,-5.511605359567572481e-04,-2.916967796766489610e-04,9.519513149340839142e-01,9.523796982913990128e-01
9.511875635344606561e-01,9.525579475167331722e-01,9.499550572349215738e-01,9.504779049823113279e-01,-4.412477615103762131e-04,-3.573079732258132115e-04,9.511980839509300845e-01,9.517367755413284058e-01
9.509306683695168960e-01,9.522371806476561673e-01,9.503148310988120961e-01,9.510851790216668933e-01,-3.134506978632794821e-04,-2.796980937288452056e-04,9.511795016786299684e-01,9.517857733956562871e-01
9.503214209380386190e-01,9.516448761759983554e-01,9.497092107072588885e-01,9.505651604566068835e-01,-1.725210456913640195e-04,-3.291836885573595490e-04,9.507066509097230611e-01,9.513674874493102118e-01
9.496823174379700472e-01,9.504929493793394801e-01,9.490549585524200582e-01,9.497402859546846265e-01,-1.611539458865064430e-05,-3.647735355685230549e-04,9.501442126951441525e-01,9.508487685625359731e-01
9.489845149440876426e-01,9.499303790042520346e-01,9.481491682461269388e-01,9.493323127900353819e-01,1.935009789629691345e-04,-3.386240183365455412e-04,9.496977949711618017e-01,9.505048656637807847e-01
9.487206860792273266e-01,9.494777740673331357e-01,9.479018988125162970e-01,9.489869634744996230e-01,3.783630495840813570e-04,-2.705331953165401155e-04,9.496144121683700590e-01,9.504546333673864478e-01
9.490367234882080005e-01,9.496659737809125534e-01,9.480267350943443194e-01,9.490253672808568464e-01,5.480327652101086569e-04,-8.025736678273030084e-05,9.499558258085025741e-01,9.507064278965717818e-01
9.499086599982589085e-01,9.508346061947277050e-01,9.485626330944509910e-01,9.497292682097444594e-01,6.491445039256328207e-04,1.965082694370185097e-04,9.507932943156612859e-01,9.514088570847150095e-01
9.507552679241398907e-01,9.521165324903573257e-01,9.502716696183928224e-01,9.509322603203432811e-01,6.615946694106429604e-04,4.431521396168890559e-04,9.518057907334636081e-01,9.523265223254616663e-01
9.509603028129958169e-01,9.527038284468144491e-01,9.498860304863829818e-01,9.508159724549267722e-01,7.168837230598844009e-04,5.067895121435334223e-04,9.519895241379447981e-01,9.523769128836594433e-01
9.522517439983616550e-01,9.539198198587914845e-01,9.508846891208748708e-01,9.512604181545500914e-01,7.609254510264917316e-04,6.103157423604307777e-04,9.525036231194702330e-01,9.527192015120201640e-01
9.537844716086767427e-01,9.546769932390439806e-01,9.531566904780655047e-01,9.539299101088980493e-01,1.003526636209418291e-03,7.516890666852593574e-04,9.548629069184313423e-01,9.549739890772046547e-01
9.534834413858166435e-01,9.546350865485686565e-01,9.530886123334920690e-01,9.541535576671071883e-01,1.002107981419992277e-03,8.265242098964687258e-04,9.550497426443527171e-01,9.550758463738632242e-01
9.536678968000344980e-01,9.543248122018420654e-01,9.527307672976643715e-01,9.533341603774683204e-01,1.035942201970424309e-03,8.011803399975109090e-04,9.547249169270231040e-01,9.546457224446238676e-01
9.544421599573800208e-01,9.548730861189838048e-01,9.528965832707916306e-01,9.540670303771034977e-01,1.037793453646974982e-03,9.392756848681933475e-04,9.551359112051724942e-01,9.547449209429854644e-01
9.543492673749366384e-01,9.550141487306442745e-01,9.536135381477339745e-01,9.548727821263136573e-01,1.075794682567438477e-03,1.032037203502372694e-03,9.553731438263270981e-01,9.547866704067184962e-01
9.537850731625507894e-01,9.548443664052388424e-01,9.530236962021363389e-01,9.546210203223954860e-01,1.136907453362749187e-03,9.571923969065582313e-04,9.551172023075074069e-01,9.544521366067235668e-01
9.543966001666042143e-01,9.545712121300302666e-01,9.529380056439412661e-01,9.542919126825903930e-01,1.153830365116111827e-03,8.867574808564897791e-04,9.550811140785087083e-01,9.542461430434378000e-01
9.546111016137937000e-01,9.554225012168040543e-01,9.538660249031536420e-01,9.556484883584315249e-01,1.124981354736973678e-03,1.044559057122904739e-03,9.556357015204633987e-01,9.545793790966450310e-01
9.544811343162715733e-01,9.550449923084298742e-01,9.538135354837427027e-01,9.553993543500018948e-01,1.094566138640883221e-03,1.082026589423143795e-03,9.555902746708027085e-01,9.545325652552036910e-01
9.542627702599961736e-01,9.547525964590013459e-01,9.535442268180057690e-01,9.549275859093346863e-01,1.014478086506580626e-03,1.109378351247044311e-03,9.552358502744259239e-01,9.541479574206178649e-01
9.543893181986553564e-01,9.548168829705625527e-01,9.536822170748187055e-01,9.548570470135688826e-01,9.303827600338800130e-04,1.138202135451642141e-03,9.550153638577802973e-01,9.539189842434806499e-01
9.545353058256650369e-01,9.547221649742385630e-01,9.537468802451172234e-01,9.548905118308150808e-01,8.614633268620239129e-04,1.145179099136655124e-03,9.549180839211899308e-01,9.537866457234902562e-01
9.543646861505501455e-01,9.547867684804327570e-01,9.538198595101776700e-01,9.551262852404955872e-01,8.022460923597820974e-04,1.138853467498542483e-03,9.546820858973430468e-01,9.535984724392656542e-01
9.543314740445572042e-01,9.547941861548436826e-01,9.535053656755623219e-01,9.548794624256883301e-01,7.310144800726353902e-04,1.093307046800723195e-03,9.544055677567258034e-01,9.533933018373575985e-01
9.542768276242106218e-01,9.543012912000774506e-01,9.537053946317031183e-01,9.546070898402874150e-01,6.557916442032963623e-04,1.059969764627807266e-03,9.539865960805873346e-01,9.529523844531273546e-01
